COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8,T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, MARKER_HARDWARE, ES_TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
87,0,108,4477.05128205128,4211.53846153846,4319.74358974359,4185.89743589744,4203.71794871795,4202.69230769231,4184.61538461538,4201.41025641026,4188.97435897436,4193.97435897436,4139.10256410256,4191.92307692308,4192.30769230769,4477.94871794872,9418,8127,4.85128308564892,0,4.81966209411621,0,0,0,0,
88,0,0,4471.28205128205,4209.48717948718,4342.69230769231,4179.35897435897,4199.10256410256,4200.12820512821,4196.28205128205,4197.30769230769,4188.58974358974,4188.07692307692,4132.82051282051,4196.41025641026,4192.94871794872,4484.35897435897,6922,8767,4.8591633062951,0,4.81966209411621,0,0,0,0,
89,0,7,4451.79487179487,4213.84615384615,4352.69230769231,4182.4358974359,4198.97435897436,4198.58974358974,4206.41025641026,4196.66666666667,4190.51282051282,4188.97435897436,4135.89743589744,4181.92307692308,4192.94871794872,4487.30769230769,6922,8767,4.86694352694127,0,4.81966209411621,0,0,0,0,
90,0,0,4474.74358974359,4218.20512820513,4336.02564102564,4179.61538461538,4198.20512820513,4198.07692307692,4202.5641025641,4194.23076923077,4191.28205128205,4192.17948717949,4137.94871794872,4184.61538461538,4188.58974358974,4500.89743589744,6922,8767,4.87482374758745,0,4.81966209411621,0,0,0,0,
91,0,108,4497.30769230769,4222.82051282051,4307.4358974359,4185.38461538462,4203.71794871795,4207.5641025641,4194.23076923077,4192.30769230769,4188.58974358974,4189.23076923077,4136.15384615385,4176.53846153846,4189.61538461538,4502.94871794872,6922,8767,4.88260396823363,0,4.81966209411621,0,0,0,0,
92,0,0,4494.23076923077,4218.84615384615,4321.53846153846,4182.69230769231,4201.92307692308,4205.89743589744,4194.35897435897,4188.84615384615,4187.5641025641,4187.4358974359,4134.10256410256,4160.76923076923,4190.89743589744,4511.53846153846,5322,9023,4.89048418887981,0,4.81966209411621,0,0,0,0,
93,0,7,4480,4220.12820512821,4331.66666666667,4183.71794871795,4207.05128205128,4206.15384615385,4203.58974358974,4193.71794871795,4191.92307692308,4191.15384615385,4138.58974358974,4156.28205128205,4192.4358974359,4507.82051282051,5322,9023,4.89826440952599,0,4.81966209411621,0,0,0,0,
94,0,0,4510.38461538462,4220.51282051282,4330.89743589744,4180,4203.84615384615,4204.61538461538,4205,4200.12820512821,4190.89743589744,4192.30769230769,4136.28205128205,4164.8717948718,4188.84615384615,4504.8717948718,5322,9023,4.90604463017216,0,4.81966209411621,0,0,0,0,
95,0,108,4516.92307692308,4224.74358974359,4320,4183.20512820513,4204.74358974359,4205.64102564103,4199.23076923077,4201.92307692308,4189.48717948718,4190.12820512821,4134.23076923077,4163.84615384615,4188.46153846154,4494.35897435897,5322,9023,4.91382485081834,0,4.81966209411621,0,0,0,0,
96,0,0,4516.92307692308,4225,4327.4358974359,4181.41025641026,4206.28205128205,4203.58974358974,4212.4358974359,4197.30769230769,4194.74358974359,4187.30769230769,4133.84615384615,4157.5641025641,4191.41025641026,4495.89743589744,3722,8895,4.92170507146452,0,4.81966209411621,0,0,0,0,
97,0,7,4525.51282051282,4225,4326.92307692308,4188.20512820513,4207.69230769231,4202.82051282051,4216.79487179487,4196.28205128205,4197.82051282051,4188.07692307692,4135,4147.82051282051,4195.12820512821,4486.02564102564,3722,8895,4.9296852921107,0,4.81966209411621,0,0,0,0,
98,0,0,4545.51282051282,4224.10256410256,4324.10256410256,4187.5641025641,4205.38461538462,4200.89743589744,4201.41025641026,4200.64102564103,4194.8717948718,4192.17948717949,4135.12820512821,4155.38461538462,4193.97435897436,4484.35897435897,3722,8895,4.93756551275688,0,4.81966209411621,0,0,0,0,
99,0,108,4557.69230769231,4226.41025641026,4327.05128205128,4183.71794871795,4205.89743589744,4206.15384615385,4176.02564102564,4201.92307692308,4191.92307692308,4192.4358974359,4137.17948717949,4167.94871794872,4193.84615384615,4486.41025641026,3722,8895,4.94534573340305,0,4.81966209411621,0,0,0,0,
100,0,0,4543.33333333333,4225.76923076923,4336.28205128205,4185.76923076923,4206.41025641026,4208.71794871795,4187.05128205128,4195.89743589744,4189.8717948718,4192.82051282051,4137.17948717949,4178.84615384615,4195.76923076923,4475.38461538462,2378,8575,4.95322595404923,0,4.94534587860107,0,0,0,0,
101,0,7,4541.02564102564,4221.41025641026,4343.58974358974,4187.5641025641,4205.64102564103,4206.53846153846,4205,4189.8717948718,4190.76923076923,4195.76923076923,4135.64102564103,4165.51282051282,4195.64102564103,4467.69230769231,2378,8575,4.96100617469541,0,4.94534587860107,0,0,0,0,
102,0,0,4532.4358974359,4222.5641025641,4328.46153846154,4196.41025641026,4212.30769230769,4212.5641025641,4202.17948717949,4192.94871794872,4195.38461538462,4195.12820512821,4136.28205128205,4145.64102564103,4195.51282051282,4451.41025641026,2378,8575,4.96878639534159,0,4.94534587860107,0,0,0,0,
103,0,108,4536.79487179487,4224.10256410256,4328.58974358974,4198.07692307692,4217.17948717949,4217.94871794872,4195.51282051282,4198.07692307692,4195.25641025641,4195.76923076923,4135.51282051282,4151.79487179487,4193.33333333333,4442.5641025641,2378,8575,4.97656661598777,0,4.94534587860107,0,0,0,0,
104,0,0,4535.76923076923,4226.28205128205,4332.4358974359,4201.92307692308,4221.79487179487,4220.76923076923,4212.82051282051,4200.64102564103,4191.41025641026,4200.64102564103,4136.28205128205,4152.5641025641,4192.17948717949,4440.89743589744,1738,8831,4.98444683663394,0,4.94534587860107,0,0,0,0,
105,0,7,4513.84615384615,4229.35897435897,4331.66666666667,4204.8717948718,4223.46153846154,4221.79487179487,4224.48717948718,4202.05128205128,4192.30769230769,4196.41025641026,4135.76923076923,4130.25641025641,4190.64102564103,4441.92307692308,1738,8831,4.99242705728012,0,4.94534587860107,0,0,0,0,
106,0,0,4480.89743589744,4233.07692307692,4331.41025641026,4214.61538461538,4231.66666666667,4228.58974358974,4219.8717948718,4202.30769230769,4195.25641025641,4189.35897435897,4137.4358974359,4100.51282051282,4191.66666666667,4418.46153846154,1738,8831,5.0003072779263,0,4.94534587860107,0,0,0,0,
107,0,108,4472.17948717949,4224.61538461538,4339.23076923077,4208.71794871795,4230.25641025641,4225,4221.79487179487,4200.89743589744,4191.66666666667,4191.53846153846,4136.02564102564,4102.4358974359,4190.12820512821,4413.58974358974,1738,8831,5.00808749857248,0,4.94534587860107,0,0,0,0,
108,0,0,4467.17948717949,4223.33333333333,4330.76923076923,4208.97435897436,4229.10256410256,4226.15384615385,4224.23076923077,4206.15384615385,4189.48717948718,4193.71794871795,4136.28205128205,4093.58974358974,4193.07692307692,4417.05128205128,1610,9151,5.01596771921866,0,4.94534587860107,0,0,0,0,
109,0,7,4451.02564102564,4224.74358974359,4323.33333333333,4210.51282051282,4225.51282051282,4226.02564102564,4225.12820512821,4205.25641025641,4193.84615384615,4191.79487179487,4137.17948717949,4089.74358974359,4194.8717948718,4413.46153846154,1610,9151,5.02374793986483,0,4.94534587860107,0,0,0,0,
110,0,0,4434.8717948718,4222.5641025641,4326.79487179487,4216.66666666667,4228.97435897436,4226.02564102564,4221.66666666667,4201.41025641026,4197.17948717949,4192.94871794872,4140.89743589744,4086.53846153846,4192.82051282051,4405.76923076923,1610,9151,5.03152816051101,0,4.94534587860107,0,0,0,0,
111,0,108,4434.74358974359,4215.64102564103,4332.69230769231,4210.25641025641,4222.94871794872,4219.23076923077,4218.07692307692,4198.97435897436,4194.10256410256,4196.02564102564,4137.4358974359,4105.38461538462,4189.8717948718,4414.10256410256,1610,9151,5.03930838115719,0,4.94534587860107,0,0,0,0,
112,0,0,4432.30769230769,4218.46153846154,4317.30769230769,4208.84615384615,4219.8717948718,4220.38461538462,4221.28205128205,4200.89743589744,4193.46153846154,4192.69230769231,4136.41025641026,4128.33333333333,4193.97435897436,4424.74358974359,2058,9279,5.04718860180337,0,4.94534587860107,0,0,0,0,
113,0,7,4430,4219.48717948718,4319.8717948718,4212.05128205128,4219.8717948718,4218.97435897436,4237.05128205128,4200.38461538462,4192.30769230769,4188.58974358974,4137.94871794872,4146.28205128205,4196.02564102564,4430.38461538462,2058,9279,5.05506882244955,0,4.94534587860107,0,0,0,0,
114,0,0,4407.30769230769,4220.64102564103,4313.58974358974,4221.28205128205,4225.89743589744,4219.8717948718,4229.48717948718,4201.28205128205,4190.12820512821,4194.61538461538,4138.71794871795,4133.58974358974,4196.79487179487,4419.48717948718,2058,9279,5.06284904309572,0,4.94534587860107,0,0,0,0,
115,0,108,4412.69230769231,4223.20512820513,4298.71794871795,4215.89743589744,4226.28205128205,4223.20512820513,4211.92307692308,4200.51282051282,4191.02564102564,4201.15384615385,4137.69230769231,4129.48717948718,4196.02564102564,4427.05128205128,2058,9279,5.0706292637419,0,4.94534587860107,0,0,0,0,
116,0,0,4421.53846153846,4229.35897435897,4291.28205128205,4214.10256410256,4225.89743589744,4226.02564102564,4206.28205128205,4199.48717948718,4192.5641025641,4195.25641025641,4138.20512820513,4154.48717948718,4194.8717948718,4441.28205128205,2378,9215,5.07850948438808,0,5.07052946090698,0,0,0,0,
117,0,7,4423.46153846154,4230.12820512821,4310.38461538462,4216.53846153846,4222.4358974359,4222.4358974359,4217.5641025641,4206.15384615385,4193.97435897436,4189.48717948718,4138.71794871795,4149.35897435897,4194.35897435897,4441.41025641026,2378,9215,5.08628970503426,0,5.07052946090698,0,0,0,0,
118,0,0,4437.05128205128,4227.17948717949,4322.17948717949,4209.10256410256,4217.5641025641,4218.46153846154,4201.28205128205,4211.41025641026,4192.17948717949,4194.35897435897,4138.07692307692,4139.23076923077,4193.07692307692,4450.76923076923,2378,9215,5.09406992568044,0,5.07052946090698,0,0,0,0,
119,0,108,4453.20512820513,4228.71794871795,4305.51282051282,4202.69230769231,4217.94871794872,4219.10256410256,4187.94871794872,4207.4358974359,4186.92307692308,4197.4358974359,4137.69230769231,4144.8717948718,4191.92307692308,4463.58974358974,2378,9215,5.10185014632661,0,5.07052946090698,0,0,0,0,
120,0,0,4487.69230769231,4230.89743589744,4309.48717948718,4198.71794871795,4215.38461538462,4215.76923076923,4196.79487179487,4199.10256410256,4185.76923076923,4193.46153846154,4134.35897435897,4159.74358974359,4191.15384615385,4480.25641025641,2890,8959,5.10973036697279,0,5.07052946090698,0,0,0,0,
121,0,7,4510.12820512821,4228.97435897436,4321.15384615385,4201.15384615385,4216.92307692308,4213.33333333333,4212.4358974359,4196.53846153846,4191.28205128205,4189.8717948718,4135.25641025641,4162.17948717949,4190.51282051282,4485.12820512821,2890,8959,5.11771058761897,0,5.07052946090698,0,0,0,0,
122,0,0,4528.33333333333,4223.71794871795,4338.33333333333,4191.41025641026,4217.17948717949,4207.82051282051,4199.35897435897,4195.51282051282,4190.38461538462,4190.89743589744,4135.38461538462,4171.79487179487,4188.20512820513,4490,2890,8959,5.12559080826515,0,5.07052946090698,0,0,0,0,
123,0,108,4513.46153846154,4227.5641025641,4323.58974358974,4192.5641025641,4220.25641025641,4212.4358974359,4189.61538461538,4197.05128205128,4188.20512820513,4195.64102564103,4135.25641025641,4164.8717948718,4192.17948717949,4472.30769230769,2890,8959,5.13337102891133,0,5.07052946090698,0,0,0,0,
124,0,0,4534.8717948718,4222.05128205128,4324.23076923077,4187.82051282051,4211.15384615385,4212.30769230769,4202.17948717949,4191.28205128205,4191.28205128205,4198.07692307692,4132.4358974359,4166.15384615385,4192.30769230769,4472.17948717949,2698,9087,5.1412512495575,0,5.07052946090698,0,0,0,0,
125,0,7,4542.82051282051,4217.82051282051,4329.10256410256,4192.30769230769,4214.8717948718,4213.58974358974,4216.79487179487,4185,4193.07692307692,4195.89743589744,4134.48717948718,4171.66666666667,4192.5641025641,4461.41025641026,2698,9087,5.14903147020368,0,5.07052946090698,0,0,0,0,
126,0,0,4524.74358974359,4218.58974358974,4331.02564102564,4190.12820512821,4215.76923076923,4209.48717948718,4212.94871794872,4186.53846153846,4190.89743589744,4194.35897435897,4132.94871794872,4168.33333333333,4191.79487179487,4452.17948717949,2698,9087,5.15691169084986,0,5.07052946090698,0,0,0,0,
127,0,55,4506.02564102564,4223.33333333333,4317.82051282051,4197.4358974359,4217.69230769231,4212.4358974359,4197.94871794872,4195.12820512821,4192.30769230769,4196.28205128205,4132.69230769231,4149.48717948718,4192.17948717949,4435.76923076923,2698,9087,5.16469191149604,0,5.07052946090698,0,0,0,0,
0,0,0,4514.35897435897,4217.94871794872,4330.76923076923,4197.94871794872,4215.12820512821,4211.41025641026,4213.20512820513,4192.82051282051,4193.20512820513,4196.79487179487,4132.4358974359,4156.66666666667,4187.4358974359,4428.07692307692,1802,8831,5.1725244885305,0,5.07052946090698,0,0,0,0,
1,0,106,4513.71794871795,4217.94871794872,4345,4197.94871794872,4220.38461538462,4213.84615384615,4233.33333333333,4189.10256410256,4190.25641025641,4194.74358974359,4132.69230769231,4139.48717948718,4186.79487179487,4422.69230769231,1802,8831,5.18025706556497,0,5.07052946090698,0,0,0,0,
2,0,0,4512.5641025641,4219.23076923077,4338.58974358974,4194.61538461538,4222.94871794872,4218.33333333333,4231.41025641026,4190.51282051282,4187.82051282051,4193.20512820513,4131.41025641026,4134.8717948718,4189.48717948718,4425.76923076923,1802,8831,5.18798964259943,0,5.07052946090698,0,0,0,0,
3,0,58,4522.5641025641,4220.38461538462,4324.8717948718,4201.02564102564,4226.28205128205,4224.61538461538,4211.66666666667,4195.51282051282,4189.35897435897,4193.07692307692,4136.41025641026,4139.74358974359,4192.17948717949,4419.8717948718,1802,8831,5.1957222196339,0,5.07052946090698,0,0,0,0,
4,0,143,4509.61538461538,4220.51282051282,4333.33333333333,4204.48717948718,4227.69230769231,4221.15384615385,4207.82051282051,4198.97435897436,4194.23076923077,4194.74358974359,4140.38461538462,4134.48717948718,4194.74358974359,4411.92307692308,394,8831,5.20355894215262,0,5.1957221031189,0,0,0,0,
5,0,104,4480.38461538462,4220.25641025641,4343.58974358974,4202.05128205128,4225.12820512821,4216.66666666667,4203.33333333333,4199.61538461538,4196.66666666667,4195.38461538462,4137.94871794872,4113.33333333333,4195,4414.8717948718,394,8831,5.21129566467135,0,5.1957221031189,0,0,0,0,
6,0,0,4470.64102564103,4217.82051282051,4340.89743589744,4202.17948717949,4223.20512820513,4220.89743589744,4202.17948717949,4200.89743589744,4192.94871794872,4193.84615384615,4138.46153846154,4111.53846153846,4192.4358974359,4409.35897435897,394,8831,5.21903238719007,0,5.1957221031189,0,0,0,0,
7,0,0,4480,4214.35897435897,4347.94871794872,4200.64102564103,4218.84615384615,4218.84615384615,4205.12820512821,4198.71794871795,4190.51282051282,4193.84615384615,4140.38461538462,4136.79487179487,4189.35897435897,4416.02564102564,394,8831,5.22676910970879,0,5.1957221031189,0,0,0,0,
8,0,0,4482.05128205128,4212.69230769231,4351.15384615385,4199.61538461538,4217.82051282051,4215,4207.30769230769,4193.58974358974,4194.35897435897,4195.51282051282,4138.71794871795,4143.07692307692,4191.28205128205,4423.58974358974,15114,9087,5.23461146974283,0,5.1957221031189,0,0,0,0,
9,0,0,4490,4210.76923076923,4334.48717948718,4192.30769230769,4216.66666666667,4215,4197.5641025641,4187.5641025641,4194.74358974359,4193.71794871795,4133.33333333333,4147.05128205128,4192.4358974359,4427.30769230769,15114,9087,5.24255382977687,0,5.1957221031189,0,0,0,0,
10,0,0,4482.17948717949,4211.79487179487,4325.51282051282,4193.84615384615,4217.69230769231,4216.28205128205,4199.35897435897,4188.07692307692,4190.25641025641,4192.17948717949,4135.51282051282,4139.48717948718,4192.94871794872,4418.33333333333,15114,9087,5.25039618981091,0,5.1957221031189,0,0,0,0,
11,0,233,4461.92307692308,4208.33333333333,4343.33333333333,4197.30769230769,4211.02564102564,4208.46153846154,4209.8717948718,4187.4358974359,4186.02564102564,4192.4358974359,4136.66666666667,4163.71794871795,4189.8717948718,4429.48717948718,15114,9087,5.25813854984495,0,5.1957221031189,0,0,0,0,
12,0,0,4441.53846153846,4207.5641025641,4340,4206.53846153846,4212.82051282051,4209.23076923077,4213.84615384615,4189.61538461538,4187.82051282051,4192.4358974359,4135.89743589744,4174.74358974359,4189.23076923077,4432.4358974359,13130,9343,5.26597420828369,0,5.1957221031189,0,0,0,0,
13,0,205,4438.71794871795,4207.5641025641,4321.28205128205,4200.12820512821,4213.84615384615,4207.94871794872,4210.76923076923,4192.05128205128,4188.97435897436,4193.07692307692,4135.25641025641,4169.35897435897,4189.61538461538,4429.8717948718,13130,9343,5.27390986672243,0,5.1957221031189,0,0,0,0,
14,0,0,4416.02564102564,4212.5641025641,4306.15384615385,4201.92307692308,4216.15384615385,4208.20512820513,4210.51282051282,4191.02564102564,4187.4358974359,4191.92307692308,4137.82051282051,4160.89743589744,4190.89743589744,4425.89743589744,13130,9343,5.28174552516117,0,5.1957221031189,0,0,0,0,
15,0,233,4417.4358974359,4209.8717948718,4332.17948717949,4198.97435897436,4211.92307692308,4207.30769230769,4215.25641025641,4188.84615384615,4186.15384615385,4191.15384615385,4134.35897435897,4179.8717948718,4187.82051282051,4441.02564102564,13130,9343,5.28948118359991,0,5.1957221031189,0,0,0,0,
16,0,0,4423.71794871795,4210.76923076923,4345.89743589744,4200.25641025641,4215.12820512821,4211.02564102564,4218.46153846154,4196.02564102564,4187.30769230769,4191.41025641026,4135.25641025641,4178.97435897436,4188.20512820513,4439.35897435897,12042,9599,5.29731327095061,0,5.1957221031189,0,0,0,0,
17,0,0,4455.12820512821,4212.4358974359,4338.20512820513,4193.58974358974,4210,4206.66666666667,4217.94871794872,4201.53846153846,4189.74358974359,4192.17948717949,4137.05128205128,4169.23076923077,4187.30769230769,4445.51282051282,12042,9599,5.3050453583013,0,5.1957221031189,0,0,0,0,
18,0,0,4494.8717948718,4215.12820512821,4327.17948717949,4190.64102564103,4207.82051282051,4206.28205128205,4206.66666666667,4205.64102564103,4195.25641025641,4193.71794871795,4136.28205128205,4184.48717948718,4187.05128205128,4456.79487179487,12042,9599,5.312877445652,0,5.1957221031189,0,0,0,0,
19,0,0,4522.17948717949,4212.69230769231,4340.76923076923,4185.12820512821,4205.76923076923,4204.23076923077,4205.38461538462,4209.48717948718,4199.35897435897,4196.15384615385,4135.12820512821,4190.89743589744,4188.46153846154,4468.33333333333,12042,9599,5.3206095330027,0,5.1957221031189,0,0,0,0,
20,0,0,4506.28205128205,4216.92307692308,4333.33333333333,4190,4208.33333333333,4206.15384615385,4192.05128205128,4205.12820512821,4197.17948717949,4197.17948717949,4138.20512820513,4165.12820512821,4194.35897435897,4460.89743589744,9674,9919,5.32853809255127,0,5.32060956954956,0,0,0,0,
21,0,0,4509.74358974359,4220.38461538462,4313.71794871795,4193.46153846154,4209.74358974359,4210,4182.17948717949,4196.28205128205,4195.38461538462,4192.5641025641,4138.84615384615,4154.35897435897,4198.84615384615,4461.15384615385,9674,9919,5.33646665209985,0,5.32060956954956,0,0,0,0,
22,0,0,4556.28205128205,4218.71794871795,4313.84615384615,4189.35897435897,4208.20512820513,4208.97435897436,4181.15384615385,4196.66666666667,4195.76923076923,4186.79487179487,4136.66666666667,4167.30769230769,4194.74358974359,4470.38461538462,9674,9919,5.34429521164842,0,5.32060956954956,0,0,0,0,
23,0,0,4559.23076923077,4218.33333333333,4310.25641025641,4191.53846153846,4209.74358974359,4206.66666666667,4190.64102564103,4197.30769230769,4194.61538461538,4188.46153846154,4136.28205128205,4164.8717948718,4190.38461538462,4466.53846153846,9674,9919,5.35202377119699,0,5.32060956954956,0,0,0,0,
24,0,0,4553.20512820513,4215.89743589744,4322.17948717949,4186.28205128205,4208.07692307692,4204.74358974359,4189.8717948718,4186.79487179487,4190.64102564103,4195.25641025641,4133.58974358974,4158.07692307692,4191.15384615385,4469.35897435897,7497,9727,5.35985788159166,0,5.32060956954956,0,0,0,0,
25,0,0,4556.92307692308,4212.94871794872,4336.53846153846,4181.53846153846,4206.79487179487,4204.48717948718,4187.82051282051,4180.64102564103,4188.58974358974,4196.15384615385,4133.20512820513,4172.30769230769,4192.5641025641,4467.82051282051,7497,9727,5.36759199198632,0,5.32060956954956,0,0,0,0,
26,0,0,4582.5641025641,4207.82051282051,4343.71794871795,4173.97435897436,4197.82051282051,4194.48717948718,4182.69230769231,4180.64102564103,4190.12820512821,4192.69230769231,4131.92307692308,4191.79487179487,4188.58974358974,4478.97435897436,7497,9727,5.37532610238099,0,5.32060956954956,0,0,0,0,
27,0,0,4578.71794871795,4207.94871794872,4337.82051282051,4180.76923076923,4198.58974358974,4194.35897435897,4180.12820512821,4183.71794871795,4192.82051282051,4192.69230769231,4133.58974358974,4188.71794871795,4187.30769230769,4474.35897435897,7497,9727,5.38306021277566,0,5.32060956954956,0,0,0,0,
28,0,0,4573.33333333333,4205,4359.61538461538,4173.97435897436,4195.76923076923,4195.25641025641,4188.84615384615,4183.71794871795,4189.74358974359,4193.20512820513,4131.41025641026,4192.30769230769,4183.33333333333,4475,5513,9215,5.39089980753922,0,5.32060956954956,0,0,0,0,
29,0,0,4565.89743589744,4205.25641025641,4369.61538461538,4169.48717948718,4198.58974358974,4196.41025641026,4196.92307692308,4183.58974358974,4186.92307692308,4192.4358974359,4130.25641025641,4178.46153846154,4185.12820512821,4460.25641025641,5513,9215,5.39883940230277,0,5.32060956954956,0,0,0,0,
30,0,0,4569.35897435897,4201.66666666667,4364.35897435897,4164.23076923077,4193.97435897436,4188.58974358974,4198.71794871795,4184.35897435897,4187.5641025641,4191.28205128205,4128.97435897436,4173.46153846154,4189.48717948718,4462.05128205128,5513,9215,5.40667899706633,0,5.32060956954956,0,0,0,0,
31,0,0,4562.30769230769,4201.79487179487,4353.07692307692,4171.28205128205,4192.69230769231,4190.89743589744,4188.71794871795,4192.17948717949,4189.35897435897,4193.20512820513,4133.33333333333,4155.64102564103,4189.8717948718,4465.51282051282,5513,9215,5.41441859182989,0,5.32060956954956,0,0,0,0,
32,0,0,4545.38461538462,4200.64102564103,4359.23076923077,4168.97435897436,4190.89743589744,4192.30769230769,4190.12820512821,4194.23076923077,4190.89743589744,4194.61538461538,4133.20512820513,4162.30769230769,4183.07692307692,4461.92307692308,3721,8447,5.42225170091034,0,5.32060956954956,0,0,0,0,
33,0,0,4520.25641025641,4199.8717948718,4365.51282051282,4171.53846153846,4193.46153846154,4192.94871794872,4202.82051282051,4192.5641025641,4191.15384615385,4191.79487179487,4132.30769230769,4167.94871794872,4183.71794871795,4450.25641025641,3721,8447,5.42998480999078,0,5.32060956954956,0,0,0,0,
34,0,0,4514.61538461538,4197.5641025641,4362.5641025641,4175.25641025641,4189.48717948718,4191.02564102564,4206.53846153846,4193.07692307692,4190,4192.94871794872,4132.69230769231,4168.97435897436,4188.20512820513,4448.71794871795,3721,8447,5.43771791907122,0,5.32060956954956,0,0,0,0,
35,0,0,4519.35897435897,4201.66666666667,4334.10256410256,4187.30769230769,4193.71794871795,4199.10256410256,4190,4193.33333333333,4190.38461538462,4194.48717948718,4135.38461538462,4145.12820512821,4191.53846153846,4443.58974358974,3721,8447,5.44545102815167,0,5.32060956954956,0,0,0,0,
36,0,0,4509.61538461538,4203.20512820513,4331.28205128205,4190.76923076923,4203.71794871795,4205.25641025641,4188.07692307692,4189.35897435897,4191.92307692308,4192.5641025641,4137.05128205128,4149.35897435897,4191.92307692308,4436.02564102564,2825,7167,5.45329104191211,0,5.44535112380981,0,0,0,0,
37,0,0,4470.76923076923,4202.30769230769,4342.69230769231,4190.38461538462,4207.17948717949,4203.20512820513,4193.46153846154,4188.33333333333,4190.89743589744,4193.20512820513,4137.17948717949,4185.12820512821,4191.66666666667,4442.82051282051,2825,7167,5.46123105567255,0,5.44535112380981,0,0,0,0,
38,0,0,4462.5641025641,4200.38461538462,4341.92307692308,4188.97435897436,4197.69230769231,4196.41025641026,4198.07692307692,4191.28205128205,4187.4358974359,4195.51282051282,4135.76923076923,4197.05128205128,4190,4446.92307692308,2825,7167,5.46917106943299,0,5.44535112380981,0,0,0,0,
39,0,0,4485.12820512821,4202.17948717949,4331.79487179487,4187.69230769231,4193.33333333333,4195.25641025641,4192.05128205128,4190.25641025641,4185.89743589744,4196.53846153846,4133.58974358974,4205,4187.4358974359,4449.74358974359,2825,7167,5.47701108319343,0,5.44535112380981,0,0,0,0,
40,0,0,4473.71794871795,4203.71794871795,4329.8717948718,4189.48717948718,4197.4358974359,4197.17948717949,4194.48717948718,4189.48717948718,4188.46153846154,4198.58974358974,4135.89743589744,4201.92307692308,4188.58974358974,4451.66666666667,2377,5951,5.48485350863763,0,5.44535112380981,0,0,0,0,
41,0,0,4461.41025641026,4202.82051282051,4344.74358974359,4187.5641025641,4194.48717948718,4192.82051282051,4193.84615384615,4190.38461538462,4189.48717948718,4197.05128205128,4134.48717948718,4216.41025641026,4187.30769230769,4465.12820512821,2377,5951,5.49269593408184,0,5.44535112380981,0,0,0,0,
42,0,0,4472.94871794872,4201.41025641026,4361.79487179487,4186.92307692308,4194.8717948718,4191.92307692308,4199.48717948718,4190.25641025641,4187.94871794872,4193.20512820513,4131.41025641026,4233.84615384615,4187.17948717949,4471.79487179487,2377,5951,5.50043835952604,0,5.44535112380981,0,0,0,0,
43,0,0,4488.33333333333,4199.10256410256,4384.8717948718,4176.79487179487,4194.48717948718,4192.5641025641,4198.20512820513,4190.12820512821,4187.30769230769,4194.74358974359,4130,4246.15384615385,4189.35897435897,4473.46153846154,2377,5951,5.50818078497024,0,5.44535112380981,0,0,0,0,
44,0,0,4476.53846153846,4202.69230769231,4381.53846153846,4176.28205128205,4194.74358974359,4193.58974358974,4197.5641025641,4198.33333333333,4188.07692307692,4195.51282051282,4133.71794871795,4231.79487179487,4190.38461538462,4459.61538461538,2057,4415,5.51602120792647,0,5.44535112380981,0,0,0,0,
45,0,0,4506.92307692308,4200.89743589744,4392.17948717949,4166.28205128205,4187.82051282051,4187.69230769231,4196.02564102564,4199.35897435897,4187.69230769231,4192.94871794872,4130.25641025641,4249.48717948718,4184.10256410256,4470.64102564103,2057,4415,5.52396163088269,0,5.44535112380981,0,0,0,0,
46,0,0,4529.61538461538,4202.82051282051,4390.25641025641,4166.41025641026,4190.51282051282,4190.64102564103,4194.74358974359,4191.15384615385,4189.23076923077,4193.20512820513,4127.17948717949,4273.46153846154,4185.51282051282,4472.82051282051,2057,4415,5.53180205383891,0,5.44535112380981,0,0,0,0,
47,0,0,4525.64102564103,4199.48717948718,4388.20512820513,4164.74358974359,4187.94871794872,4188.20512820513,4196.02564102564,4186.53846153846,4191.28205128205,4194.74358974359,4128.71794871795,4265.89743589744,4188.33333333333,4467.82051282051,2057,4415,5.53954247679514,0,5.44535112380981,0,0,0,0,
48,0,0,4509.74358974359,4199.8717948718,4370.64102564103,4170.76923076923,4190.64102564103,4191.15384615385,4193.84615384615,4189.61538461538,4192.94871794872,4195.51282051282,4131.92307692308,4233.07692307692,4188.33333333333,4452.82051282051,1929,3903,5.54737656008301,0,5.44535112380981,0,0,0,0,
49,0,0,4539.61538461538,4195.64102564103,4367.94871794872,4165.38461538462,4187.5641025641,4189.48717948718,4193.20512820513,4186.79487179487,4192.30769230769,4195.89743589744,4126.66666666667,4240.89743589744,4183.71794871795,4458.58974358974,1929,3903,5.55511064337089,0,5.44535112380981,0,0,0,0,
50,0,0,4570.12820512821,4193.58974358974,4373.46153846154,4165.38461538462,4186.92307692308,4187.5641025641,4192.5641025641,4187.17948717949,4192.4358974359,4195.89743589744,4125.89743589744,4256.41025641026,4183.71794871795,4456.92307692308,1929,3903,5.56294472665877,0,5.44535112380981,0,0,0,0,
